ts,service,run_idx,phase,latency_ms,ok,meta_json
1782831486087,untrusted-client-0,2,attacker_reaction,1.195,True,"{""voter_id"": 165225, ""attack"": ""tampered-body""}"
1782831487307,untrusted-client-0,1,aggressor_id,1.551,True,"{""voter_id"": 153695, ""attack"": ""simple-replay""}"
1782831487341,untrusted-client-0,2,aggressor_replay_first,1.663,True,"{""voter_id"": 153695, ""attack"": ""simple-replay""}"
1782831487346,untrusted-client-0,3,attacker_reaction,0.912,True,"{""voter_id"": 153695, ""attack"": ""simple-replay""}"
1782831488566,untrusted-client-0,1,aggressor_id,1.300,True,"{""voter_id"": 184151, ""attack"": ""tampered-body""}"
1782831488600,untrusted-client-0,2,attacker_reaction,1.467,True,"{""voter_id"": 184151, ""attack"": ""tampered-body""}"
1782831489815,untrusted-client-0,1,aggressor_id,1.653,True,"{""voter_id"": 278456, ""attack"": ""spoofed-client-id""}"
1782831489848,untrusted-client-0,2,attacker_reaction,1.274,True,"{""voter_id"": 278456, ""attack"": ""spoofed-client-id""}"
1782831491066,untrusted-client-0,1,aggressor_id,1.418,True,"{""voter_id"": 283899, ""attack"": ""spoofed-client-id""}"
1782831491099,untrusted-client-0,2,attacker_reaction,1.183,True,"{""voter_id"": 283899, ""attack"": ""spoofed-client-id""}"
1782831492322,untrusted-client-0,1,aggressor_id,1.548,True,"{""voter_id"": 279181, ""attack"": ""garbage""}"
1782831492356,untrusted-client-0,2,attacker_reaction,1.177,True,"{""voter_id"": 279181, ""attack"": ""garbage""}"
1782831493569,untrusted-client-0,1,aggressor_id,1.382,True,"{""voter_id"": 186873, ""attack"": ""spoofed-client-id""}"
1782831493600,untrusted-client-0,2,attacker_reaction,0.966,True,"{""voter_id"": 186873, ""attack"": ""spoofed-client-id""}"
1782831494810,untrusted-client-0,1,aggressor_id,1.516,True,"{""voter_id"": 274804, ""attack"": ""tampered-body""}"
1782831494842,untrusted-client-0,2,attacker_reaction,1.245,True,"{""voter_id"": 274804, ""attack"": ""tampered-body""}"
1782831496048,untrusted-client-0,1,aggressor_id,1.253,True,"{""voter_id"": 184321, ""attack"": ""tampered-body""}"
1782831496083,untrusted-client-0,2,attacker_reaction,1.133,True,"{""voter_id"": 184321, ""attack"": ""tampered-body""}"
1782831497286,untrusted-client-0,1,aggressor_id,1.290,True,"{""voter_id"": 294203, ""attack"": ""cross-identity""}"
1782831497319,untrusted-client-0,2,attacker_reaction,1.411,True,"{""voter_id"": 294203, ""attack"": ""cross-identity""}"
1782831498522,untrusted-client-0,1,aggressor_id,1.775,True,"{""voter_id"": 302224, ""attack"": ""simple-replay""}"
1782831498555,untrusted-client-0,2,aggressor_replay_first,1.589,True,"{""voter_id"": 302224, ""attack"": ""simple-replay""}"
1782831498560,untrusted-client-0,3,attacker_reaction,1.004,True,"{""voter_id"": 302224, ""attack"": ""simple-replay""}"
1782831499759,untrusted-client-0,1,aggressor_id,1.322,True,"{""voter_id"": 166415, ""attack"": ""cross-identity""}"
1782831499792,untrusted-client-0,2,attacker_reaction,1.356,True,"{""voter_id"": 166415, ""attack"": ""cross-identity""}"
1782831500989,untrusted-client-0,1,aggressor_id,1.426,True,"{""voter_id"": 234769, ""attack"": ""simple-replay""}"
1782831501021,untrusted-client-0,2,aggressor_replay_first,1.297,True,"{""voter_id"": 234769, ""attack"": ""simple-replay""}"
1782831501026,untrusted-client-0,3,attacker_reaction,1.001,True,"{""voter_id"": 234769, ""attack"": ""simple-replay""}"
1782831502234,untrusted-client-0,1,aggressor_id,1.651,True,"{""voter_id"": 330710, ""attack"": ""cross-identity""}"
1782831502266,untrusted-client-0,2,attacker_reaction,1.243,True,"{""voter_id"": 330710, ""attack"": ""cross-identity""}"
1782831503465,untrusted-client-0,1,aggressor_id,1.529,True,"{""voter_id"": 149603, ""attack"": ""tampered-body""}"
1782831503498,untrusted-client-0,2,attacker_reaction,1.430,True,"{""voter_id"": 149603, ""attack"": ""tampered-body""}"
1782831504696,untrusted-client-0,1,aggressor_id,1.411,True,"{""voter_id"": 158873, ""attack"": ""spoofed-client-id""}"
1782831504728,untrusted-client-0,2,attacker_reaction,0.957,True,"{""voter_id"": 158873, ""attack"": ""spoofed-client-id""}"
1782831505928,untrusted-client-0,1,aggressor_id,1.410,True,"{""voter_id"": 114557, ""attack"": ""simple-replay""}"
1782831505960,untrusted-client-0,2,aggressor_replay_first,1.460,True,"{""voter_id"": 114557, ""attack"": ""simple-replay""}"
1782831505965,untrusted-client-0,3,attacker_reaction,1.076,True,"{""voter_id"": 114557, ""attack"": ""simple-replay""}"
1782831507169,untrusted-client-0,1,aggressor_id,1.302,True,"{""voter_id"": 295353, ""attack"": ""garbage""}"
1782831507202,untrusted-client-0,2,attacker_reaction,1.709,True,"{""voter_id"": 295353, ""attack"": ""garbage""}"
1782831508398,untrusted-client-0,1,aggressor_id,1.394,True,"{""voter_id"": 184264, ""attack"": ""garbage""}"
1782831508429,untrusted-client-0,2,attacker_reaction,1.320,True,"{""voter_id"": 184264, ""attack"": ""garbage""}"
1782831509626,untrusted-client-0,1,aggressor_id,1.534,True,"{""voter_id"": 331639, ""attack"": ""cross-identity""}"
1782831509657,untrusted-client-0,2,attacker_reaction,1.580,True,"{""voter_id"": 331639, ""attack"": ""cross-identity""}"
1782831510854,untrusted-client-0,1,aggressor_id,1.456,True,"{""voter_id"": 244315, ""attack"": ""spoofed-client-id""}"
1782831510885,untrusted-client-0,2,attacker_reaction,1.239,True,"{""voter_id"": 244315, ""attack"": ""spoofed-client-id""}"
1782831512079,untrusted-client-0,1,aggressor_id,1.481,True,"{""voter_id"": 325490, ""attack"": ""cross-identity""}"
1782831512111,untrusted-client-0,2,attacker_reaction,1.741,True,"{""voter_id"": 325490, ""attack"": ""cross-identity""}"
1782831513309,untrusted-client-0,1,aggressor_id,1.400,True,"{""voter_id"": 241955, ""attack"": ""garbage""}"
1782831513341,untrusted-client-0,2,attacker_reaction,1.399,True,"{""voter_id"": 241955, ""attack"": ""garbage""}"
1782831514535,untrusted-client-0,1,aggressor_id,1.659,True,"{""voter_id"": 217399, ""attack"": ""spoofed-client-id""}"
1782831514567,untrusted-client-0,2,attacker_reaction,1.385,True,"{""voter_id"": 217399, ""attack"": ""spoofed-client-id""}"
1782831515768,untrusted-client-0,1,aggressor_id,1.711,True,"{""voter_id"": 341852, ""attack"": ""cross-identity""}"
1782831515799,untrusted-client-0,2,attacker_reaction,1.615,True,"{""voter_id"": 341852, ""attack"": ""cross-identity""}"
1782831516997,untrusted-client-0,1,aggressor_id,1.949,True,"{""voter_id"": 218985, ""attack"": ""garbage""}"
1782831517030,untrusted-client-0,2,attacker_reaction,1.627,True,"{""voter_id"": 218985, ""attack"": ""garbage""}"
1782831518225,untrusted-client-0,1,aggressor_id,1.378,True,"{""voter_id"": 182881, ""attack"": ""tampered-body""}"
1782831518259,untrusted-client-0,2,attacker_reaction,1.668,True,"{""voter_id"": 182881, ""attack"": ""tampered-body""}"
1782831519455,untrusted-client-0,1,aggressor_id,1.453,True,"{""voter_id"": 276053, ""attack"": ""tampered-body""}"
1782831519486,untrusted-client-0,2,attacker_reaction,1.432,True,"{""voter_id"": 276053, ""attack"": ""tampered-body""}"
1782831520689,untrusted-client-0,1,aggressor_id,1.873,True,"{""voter_id"": 259591, ""attack"": ""simple-replay""}"
1782831520721,untrusted-client-0,2,aggressor_replay_first,1.248,True,"{""voter_id"": 259591, ""attack"": ""simple-replay""}"
1782831520727,untrusted-client-0,3,attacker_reaction,0.819,True,"{""voter_id"": 259591, ""attack"": ""simple-replay""}"
1782831521928,untrusted-client-0,1,aggressor_id,1.492,True,"{""voter_id"": 262944, ""attack"": ""garbage""}"
1782831521959,untrusted-client-0,2,attacker_reaction,0.978,True,"{""voter_id"": 262944, ""attack"": ""garbage""}"
1782831523170,untrusted-client-0,1,aggressor_id,1.600,True,"{""voter_id"": 178442, ""attack"": ""spoofed-client-id""}"
1782831523202,untrusted-client-0,2,attacker_reaction,1.205,True,"{""voter_id"": 178442, ""attack"": ""spoofed-client-id""}"
1782831524403,untrusted-client-0,1,aggressor_id,1.637,True,"{""voter_id"": 289924, ""attack"": ""tampered-body""}"
1782831524435,untrusted-client-0,2,attacker_reaction,1.524,True,"{""voter_id"": 289924, ""attack"": ""tampered-body""}"
1782831525639,untrusted-client-0,1,aggressor_id,1.798,True,"{""voter_id"": 114916, ""attack"": ""garbage""}"
1782831525672,untrusted-client-0,2,attacker_reaction,1.461,True,"{""voter_id"": 114916, ""attack"": ""garbage""}"
1782831526874,untrusted-client-0,1,aggressor_id,1.424,True,"{""voter_id"": 313925, ""attack"": ""cross-identity""}"
1782831526906,untrusted-client-0,2,attacker_reaction,1.301,True,"{""voter_id"": 313925, ""attack"": ""cross-identity""}"
1782831528105,untrusted-client-0,1,aggressor_id,1.746,True,"{""voter_id"": 239796, ""attack"": ""simple-replay""}"
1782831528136,untrusted-client-0,2,aggressor_replay_first,1.391,True,"{""voter_id"": 239796, ""attack"": ""simple-replay""}"
1782831528141,untrusted-client-0,3,attacker_reaction,0.942,True,"{""voter_id"": 239796, ""attack"": ""simple-replay""}"
1782831529362,untrusted-client-0,1,aggressor_id,1.778,True,"{""voter_id"": 333988, ""attack"": ""simple-replay""}"
1782831529394,untrusted-client-0,2,aggressor_replay_first,1.573,True,"{""voter_id"": 333988, ""attack"": ""simple-replay""}"
1782831529399,untrusted-client-0,3,attacker_reaction,0.785,True,"{""voter_id"": 333988, ""attack"": ""simple-replay""}"
1782831530609,untrusted-client-0,1,aggressor_id,1.651,True,"{""voter_id"": 210417, ""attack"": ""garbage""}"
1782831530641,untrusted-client-0,2,attacker_reaction,1.470,True,"{""voter_id"": 210417, ""attack"": ""garbage""}"
1782831531847,untrusted-client-0,1,aggressor_id,1.827,True,"{""voter_id"": 124027, ""attack"": ""cross-identity""}"
1782831531879,untrusted-client-0,2,attacker_reaction,1.512,True,"{""voter_id"": 124027, ""attack"": ""cross-identity""}"
1782831533093,untrusted-client-0,1,aggressor_id,1.435,True,"{""voter_id"": 143126, ""attack"": ""garbage""}"
1782831533125,untrusted-client-0,2,attacker_reaction,1.559,True,"{""voter_id"": 143126, ""attack"": ""garbage""}"
1782831534344,untrusted-client-0,1,aggressor_id,1.375,True,"{""voter_id"": 113509, ""attack"": ""spoofed-client-id""}"
1782831534377,untrusted-client-0,2,attacker_reaction,1.310,True,"{""voter_id"": 113509, ""attack"": ""spoofed-client-id""}"
1782831535596,untrusted-client-0,1,aggressor_id,1.650,True,"{""voter_id"": 185100, ""attack"": ""garbage""}"
1782831535628,untrusted-client-0,2,attacker_reaction,0.967,True,"{""voter_id"": 185100, ""attack"": ""garbage""}"
1782831536842,untrusted-client-0,1,aggressor_id,1.622,True,"{""voter_id"": 290240, ""attack"": ""cross-identity""}"
1782831536875,untrusted-client-0,2,attacker_reaction,1.270,True,"{""voter_id"": 290240, ""attack"": ""cross-identity""}"
1782831538087,untrusted-client-0,1,aggressor_id,1.233,True,"{""voter_id"": 119971, ""attack"": ""garbage""}"
1782831538120,untrusted-client-0,2,attacker_reaction,1.361,True,"{""voter_id"": 119971, ""attack"": ""garbage""}"
1782831425728,untrusted-client-10,1,id_honest_under_attack,1.410,True,"{""voter_id"": 236596}"
1782831425759,untrusted-client-10,2,checkin_honest_under_attack,1.567,True,"{""voter_id"": 236596}"
1782831426954,untrusted-client-10,1,id_honest_under_attack,1.413,True,"{""voter_id"": 170645}"
1782831426985,untrusted-client-10,2,checkin_honest_under_attack,1.382,True,"{""voter_id"": 170645}"
1782831428182,untrusted-client-10,1,id_honest_under_attack,1.554,True,"{""voter_id"": 222454}"
1782831428214,untrusted-client-10,2,checkin_honest_under_attack,1.482,True,"{""voter_id"": 222454}"
1782831429411,untrusted-client-10,1,id_honest_under_attack,1.409,True,"{""voter_id"": 290513}"
1782831429442,untrusted-client-10,2,checkin_honest_under_attack,1.534,True,"{""voter_id"": 290513}"
1782831430642,untrusted-client-10,1,id_honest_under_attack,1.410,True,"{""voter_id"": 137140}"
1782831430673,untrusted-client-10,2,checkin_honest_under_attack,1.569,True,"{""voter_id"": 137140}"
1782831431871,untrusted-client-10,1,id_honest_under_attack,1.389,True,"{""voter_id"": 279011}"
1782831431901,untrusted-client-10,2,checkin_honest_under_attack,1.266,True,"{""voter_id"": 279011}"
1782831433102,untrusted-client-10,1,id_honest_under_attack,1.388,True,"{""voter_id"": 175895}"
1782831433133,untrusted-client-10,2,checkin_honest_under_attack,1.514,True,"{""voter_id"": 175895}"
1782831434334,untrusted-client-10,1,id_honest_under_attack,1.388,True,"{""voter_id"": 116983}"
1782831434365,untrusted-client-10,2,checkin_honest_under_attack,1.633,True,"{""voter_id"": 116983}"
1782831435561,untrusted-client-10,1,id_honest_under_attack,1.456,True,"{""voter_id"": 111736}"
1782831435592,untrusted-client-10,2,checkin_honest_under_attack,1.585,True,"{""voter_id"": 111736}"
1782831436795,untrusted-client-10,1,id_honest_under_attack,1.394,True,"{""voter_id"": 320160}"
1782831436826,untrusted-client-10,2,checkin_honest_under_attack,1.640,True,"{""voter_id"": 320160}"
1782831438033,untrusted-client-10,1,id_honest_under_attack,1.414,True,"{""voter_id"": 123521}"
1782831438067,untrusted-client-10,2,checkin_honest_under_attack,1.727,True,"{""voter_id"": 123521}"
1782831439264,untrusted-client-10,1,id_honest_under_attack,1.232,True,"{""voter_id"": 158304}"
1782831439296,untrusted-client-10,2,checkin_honest_under_attack,1.759,True,"{""voter_id"": 158304}"
1782831440499,untrusted-client-10,1,id_honest_under_attack,1.625,True,"{""voter_id"": 185560}"
1782831440530,untrusted-client-10,2,checkin_honest_under_attack,1.400,True,"{""voter_id"": 185560}"
1782831441732,untrusted-client-10,1,id_honest_under_attack,1.319,True,"{""voter_id"": 229914}"
1782831441763,untrusted-client-10,2,checkin_honest_under_attack,1.131,True,"{""voter_id"": 229914}"
1782831442964,untrusted-client-10,1,id_honest_under_attack,1.408,True,"{""voter_id"": 218983}"
1782831442996,untrusted-client-10,2,checkin_honest_under_attack,1.673,True,"{""voter_id"": 218983}"
1782831444203,untrusted-client-10,1,id_honest_under_attack,1.662,True,"{""voter_id"": 200339}"
1782831444235,untrusted-client-10,2,checkin_honest_under_attack,1.992,True,"{""voter_id"": 200339}"
1782831445438,untrusted-client-10,1,id_honest_under_attack,1.454,True,"{""voter_id"": 235368}"
1782831445469,untrusted-client-10,2,checkin_honest_under_attack,1.137,True,"{""voter_id"": 235368}"
1782831446665,untrusted-client-10,1,id_honest_under_attack,1.364,True,"{""voter_id"": 218674}"
1782831446696,untrusted-client-10,2,checkin_honest_under_attack,1.239,True,"{""voter_id"": 218674}"
1782831447898,untrusted-client-10,1,id_honest_under_attack,1.463,True,"{""voter_id"": 100996}"
1782831447930,untrusted-client-10,2,checkin_honest_under_attack,1.759,True,"{""voter_id"": 100996}"
1782831449123,untrusted-client-10,1,id_honest_under_attack,1.380,True,"{""voter_id"": 112103}"
1782831449154,untrusted-client-10,2,checkin_honest_under_attack,1.709,True,"{""voter_id"": 112103}"
1782831450352,untrusted-client-10,1,id_honest_under_attack,1.394,True,"{""voter_id"": 306849}"
1782831450383,untrusted-client-10,2,checkin_honest_under_attack,1.148,True,"{""voter_id"": 306849}"
1782831451583,untrusted-client-10,1,id_honest_under_attack,1.557,True,"{""voter_id"": 263394}"
1782831451615,untrusted-client-10,2,checkin_honest_under_attack,1.517,True,"{""voter_id"": 263394}"
1782831452815,untrusted-client-10,1,id_honest_under_attack,1.563,True,"{""voter_id"": 345088}"
1782831452846,untrusted-client-10,2,checkin_honest_under_attack,1.090,True,"{""voter_id"": 345088}"
1782831454048,untrusted-client-10,1,id_honest_under_attack,1.593,True,"{""voter_id"": 204258}"
1782831454079,untrusted-client-10,2,checkin_honest_under_attack,1.142,True,"{""voter_id"": 204258}"
1782831455279,untrusted-client-10,1,id_honest_under_attack,1.442,True,"{""voter_id"": 252908}"
1782831455310,untrusted-client-10,2,checkin_honest_under_attack,1.164,True,"{""voter_id"": 252908}"
1782831456508,untrusted-client-10,1,id_honest_under_attack,1.605,True,"{""voter_id"": 340405}"
1782831456539,untrusted-client-10,2,checkin_honest_under_attack,1.765,True,"{""voter_id"": 340405}"
1782831457736,untrusted-client-10,1,id_honest_under_attack,1.203,True,"{""voter_id"": 331870}"
1782831457768,untrusted-client-10,2,checkin_honest_under_attack,1.770,True,"{""voter_id"": 331870}"
1782831458976,untrusted-client-10,1,id_honest_under_attack,1.904,True,"{""voter_id"": 311975}"
1782831459009,untrusted-client-10,2,checkin_honest_under_attack,1.163,True,"{""voter_id"": 311975}"
1782831460203,untrusted-client-10,1,id_honest_under_attack,1.300,True,"{""voter_id"": 163751}"
1782831460234,untrusted-client-10,2,checkin_honest_under_attack,1.578,True,"{""voter_id"": 163751}"
1782831461445,untrusted-client-10,1,id_honest_under_attack,1.958,True,"{""voter_id"": 156547}"
1782831461478,untrusted-client-10,2,checkin_honest_under_attack,1.525,True,"{""voter_id"": 156547}"
1782831462692,untrusted-client-10,1,id_honest_under_attack,1.462,True,"{""voter_id"": 144077}"
1782831462725,untrusted-client-10,2,checkin_honest_under_attack,1.748,True,"{""voter_id"": 144077}"
1782831463956,untrusted-client-10,1,id_honest_under_attack,2.029,True,"{""voter_id"": 110000}"
1782831463989,untrusted-client-10,2,checkin_honest_under_attack,1.125,True,"{""voter_id"": 110000}"
1782831465200,untrusted-client-10,1,id_honest_under_attack,1.298,True,"{""voter_id"": 280303}"
1782831465233,untrusted-client-10,2,checkin_honest_under_attack,1.432,True,"{""voter_id"": 280303}"
1782831466435,untrusted-client-10,1,id_honest_under_attack,1.452,True,"{""voter_id"": 123273}"
1782831466467,untrusted-client-10,2,checkin_honest_under_attack,1.406,True,"{""voter_id"": 123273}"
1782831467675,untrusted-client-10,1,id_honest_under_attack,1.243,True,"{""voter_id"": 205550}"
1782831467706,untrusted-client-10,2,checkin_honest_under_attack,1.408,True,"{""voter_id"": 205550}"
1782831468908,untrusted-client-10,1,id_honest_under_attack,1.281,True,"{""voter_id"": 221603}"
1782831468942,untrusted-client-10,2,checkin_honest_under_attack,1.272,True,"{""voter_id"": 221603}"
1782831470150,untrusted-client-10,1,id_honest_under_attack,2.629,True,"{""voter_id"": 134700}"
1782831470182,untrusted-client-10,2,checkin_honest_under_attack,1.339,True,"{""voter_id"": 134700}"
1782831471383,untrusted-client-10,1,id_honest_under_attack,1.366,True,"{""voter_id"": 315807}"
1782831471414,untrusted-client-10,2,checkin_honest_under_attack,1.095,True,"{""voter_id"": 315807}"
1782831472612,untrusted-client-10,1,id_honest_under_attack,1.352,True,"{""voter_id"": 186198}"
1782831472643,untrusted-client-10,2,checkin_honest_under_attack,1.439,True,"{""voter_id"": 186198}"
1782831473845,untrusted-client-10,1,id_honest_under_attack,1.391,True,"{""voter_id"": 192144}"
1782831473877,untrusted-client-10,2,checkin_honest_under_attack,1.128,True,"{""voter_id"": 192144}"
1782831475075,untrusted-client-10,1,id_honest_under_attack,1.234,True,"{""voter_id"": 323988}"
1782831475107,untrusted-client-10,2,checkin_honest_under_attack,1.424,True,"{""voter_id"": 323988}"
1782831476307,untrusted-client-10,1,id_honest_under_attack,1.778,True,"{""voter_id"": 235424}"
1782831476339,untrusted-client-10,2,checkin_honest_under_attack,1.220,True,"{""voter_id"": 235424}"
1782831477541,untrusted-client-10,1,id_honest_under_attack,1.461,True,"{""voter_id"": 244327}"
1782831477573,untrusted-client-10,2,checkin_honest_under_attack,1.278,True,"{""voter_id"": 244327}"
1782831478776,untrusted-client-10,1,id_honest_under_attack,1.521,True,"{""voter_id"": 141806}"
1782831478808,untrusted-client-10,2,checkin_honest_under_attack,1.465,True,"{""voter_id"": 141806}"
1782831480007,untrusted-client-10,1,id_honest_under_attack,1.479,True,"{""voter_id"": 345932}"
1782831480040,untrusted-client-10,2,checkin_honest_under_attack,1.484,True,"{""voter_id"": 345932}"
1782831481245,untrusted-client-10,1,id_honest_under_attack,1.634,True,"{""voter_id"": 321002}"
1782831481278,untrusted-client-10,2,checkin_honest_under_attack,1.475,True,"{""voter_id"": 321002}"
1782831482485,untrusted-client-10,1,id_honest_under_attack,1.292,True,"{""voter_id"": 314304}"
1782831482518,untrusted-client-10,2,checkin_honest_under_attack,1.342,True,"{""voter_id"": 314304}"
1782831483723,untrusted-client-10,1,id_honest_under_attack,1.773,True,"{""voter_id"": 215701}"
1782831483755,untrusted-client-10,2,checkin_honest_under_attack,1.484,True,"{""voter_id"": 215701}"
1782831484959,untrusted-client-10,1,id_honest_under_attack,1.868,True,"{""voter_id"": 283191}"
1782831484992,untrusted-client-10,2,checkin_honest_under_attack,1.737,True,"{""voter_id"": 283191}"
1782831486210,untrusted-client-10,1,id_honest_under_attack,1.359,True,"{""voter_id"": 205549}"
1782831486242,untrusted-client-10,2,checkin_honest_under_attack,1.120,True,"{""voter_id"": 205549}"
1782831487455,untrusted-client-10,1,id_honest_under_attack,2.324,True,"{""voter_id"": 244326}"
1782831487488,untrusted-client-10,2,checkin_honest_under_attack,1.497,True,"{""voter_id"": 244326}"
1782831488706,untrusted-client-10,1,id_honest_under_attack,1.974,True,"{""voter_id"": 341853}"
1782831488740,untrusted-client-10,2,checkin_honest_under_attack,1.977,True,"{""voter_id"": 341853}"
1782831489960,untrusted-client-10,1,id_honest_under_attack,1.235,True,"{""voter_id"": 214195}"
1782831489992,untrusted-client-10,2,checkin_honest_under_attack,1.408,True,"{""voter_id"": 214195}"
1782831491208,untrusted-client-10,1,id_honest_under_attack,1.423,True,"{""voter_id"": 122213}"
1782831491243,untrusted-client-10,2,checkin_honest_under_attack,1.551,True,"{""voter_id"": 122213}"
1782831492463,untrusted-client-10,1,id_honest_under_attack,1.408,True,"{""voter_id"": 132715}"
1782831492495,untrusted-client-10,2,checkin_honest_under_attack,1.867,True,"{""voter_id"": 132715}"
1782831493711,untrusted-client-10,1,id_honest_under_attack,1.537,True,"{""voter_id"": 340404}"
1782831493744,untrusted-client-10,2,checkin_honest_under_attack,1.627,True,"{""voter_id"": 340404}"
1782831494962,untrusted-client-10,1,id_honest_under_attack,1.617,True,"{""voter_id"": 239348}"
1782831494995,untrusted-client-10,2,checkin_honest_under_attack,1.182,True,"{""voter_id"": 239348}"
1782831496219,untrusted-client-10,1,id_honest_under_attack,1.296,True,"{""voter_id"": 284512}"
1782831496252,untrusted-client-10,2,checkin_honest_under_attack,1.334,True,"{""voter_id"": 284512}"
1782831497469,untrusted-client-10,1,id_honest_under_attack,1.932,True,"{""voter_id"": 184152}"
1782831497503,untrusted-client-10,2,checkin_honest_under_attack,1.496,True,"{""voter_id"": 184152}"
1782831498717,untrusted-client-10,1,id_honest_under_attack,1.376,True,"{""voter_id"": 301993}"
1782831498750,untrusted-client-10,2,checkin_honest_under_attack,1.185,True,"{""voter_id"": 301993}"
1782831499966,untrusted-client-10,1,id_honest_under_attack,1.237,True,"{""voter_id"": 156187}"
1782831500000,untrusted-client-10,2,checkin_honest_under_attack,1.513,True,"{""voter_id"": 156187}"
1782831501214,untrusted-client-10,1,id_honest_under_attack,1.526,True,"{""voter_id"": 203688}"
1782831501247,untrusted-client-10,2,checkin_honest_under_attack,1.469,True,"{""voter_id"": 203688}"
1782831502461,untrusted-client-10,1,id_honest_under_attack,1.290,True,"{""voter_id"": 136903}"
1782831502495,untrusted-client-10,2,checkin_honest_under_attack,1.609,True,"{""voter_id"": 136903}"
1782831503711,untrusted-client-10,1,id_honest_under_attack,1.647,True,"{""voter_id"": 163297}"
1782831503745,untrusted-client-10,2,checkin_honest_under_attack,1.254,True,"{""voter_id"": 163297}"
1782831504959,untrusted-client-10,1,id_honest_under_attack,2.023,True,"{""voter_id"": 113509}"
1782831504995,untrusted-client-10,2,checkin_honest_under_attack,1.122,True,"{""voter_id"": 113509}"
1782831506210,untrusted-client-10,1,id_honest_under_attack,1.894,True,"{""voter_id"": 291718}"
1782831506245,untrusted-client-10,2,checkin_honest_under_attack,1.501,True,"{""voter_id"": 291718}"
1782831507454,untrusted-client-10,1,id_honest_under_attack,1.373,True,"{""voter_id"": 239546}"
1782831507487,untrusted-client-10,2,checkin_honest_under_attack,1.379,True,"{""voter_id"": 239546}"
1782831508698,untrusted-client-10,1,id_honest_under_attack,1.836,True,"{""voter_id"": 172589}"
1782831508731,untrusted-client-10,2,checkin_honest_under_attack,1.181,True,"{""voter_id"": 172589}"
1782831509942,untrusted-client-10,1,id_honest_under_attack,1.683,True,"{""voter_id"": 341890}"
1782831509975,untrusted-client-10,2,checkin_honest_under_attack,1.253,True,"{""voter_id"": 341890}"
1782831511188,untrusted-client-10,1,id_honest_under_attack,1.394,True,"{""voter_id"": 265913}"
1782831511221,untrusted-client-10,2,checkin_honest_under_attack,1.440,True,"{""voter_id"": 265913}"
1782831512435,untrusted-client-10,1,id_honest_under_attack,1.382,True,"{""voter_id"": 336045}"
1782831512468,untrusted-client-10,2,checkin_honest_under_attack,1.660,True,"{""voter_id"": 336045}"
1782831513683,untrusted-client-10,1,id_honest_under_attack,1.356,True,"{""voter_id"": 259152}"
1782831513718,untrusted-client-10,2,checkin_honest_under_attack,1.451,True,"{""voter_id"": 259152}"
1782831514928,untrusted-client-10,1,id_honest_under_attack,1.328,True,"{""voter_id"": 126340}"
1782831514960,untrusted-client-10,2,checkin_honest_under_attack,1.500,True,"{""voter_id"": 126340}"
1782831516180,untrusted-client-10,1,id_honest_under_attack,1.725,True,"{""voter_id"": 279182}"
1782831516213,untrusted-client-10,2,checkin_honest_under_attack,1.235,True,"{""voter_id"": 279182}"
1782831517422,untrusted-client-10,1,id_honest_under_attack,1.485,True,"{""voter_id"": 103811}"
1782831517453,untrusted-client-10,2,checkin_honest_under_attack,1.162,True,"{""voter_id"": 103811}"
1782831518672,untrusted-client-10,1,id_honest_under_attack,1.439,True,"{""voter_id"": 127400}"
1782831518704,untrusted-client-10,2,checkin_honest_under_attack,1.260,True,"{""voter_id"": 127400}"
1782831519913,untrusted-client-10,1,id_honest_under_attack,1.476,True,"{""voter_id"": 307240}"
1782831519945,untrusted-client-10,2,checkin_honest_under_attack,1.436,True,"{""voter_id"": 307240}"
1782831521153,untrusted-client-10,1,id_honest_under_attack,1.443,True,"{""voter_id"": 308182}"
1782831521186,untrusted-client-10,2,checkin_honest_under_attack,1.537,True,"{""voter_id"": 308182}"
1782831522393,untrusted-client-10,1,id_honest_under_attack,1.609,True,"{""voter_id"": 185924}"
1782831522425,untrusted-client-10,2,checkin_honest_under_attack,1.742,True,"{""voter_id"": 185924}"
1782831523626,untrusted-client-10,1,id_honest_under_attack,1.775,True,"{""voter_id"": 101298}"
1782831523658,untrusted-client-10,2,checkin_honest_under_attack,1.725,True,"{""voter_id"": 101298}"
1782831524853,untrusted-client-10,1,id_honest_under_attack,1.306,True,"{""voter_id"": 325489}"
1782831524885,untrusted-client-10,2,checkin_honest_under_attack,1.501,True,"{""voter_id"": 325489}"
1782831526084,untrusted-client-10,1,id_honest_under_attack,1.436,True,"{""voter_id"": 222454}"
1782831526116,untrusted-client-10,2,checkin_honest_under_attack,1.519,True,"{""voter_id"": 222454}"
1782831527314,untrusted-client-10,1,id_honest_under_attack,1.979,True,"{""voter_id"": 278796}"
1782831527345,untrusted-client-10,2,checkin_honest_under_attack,1.559,True,"{""voter_id"": 278796}"
1782831528545,untrusted-client-10,1,id_honest_under_attack,1.467,True,"{""voter_id"": 117968}"
1782831528576,untrusted-client-10,2,checkin_honest_under_attack,1.293,True,"{""voter_id"": 117968}"
1782831529779,untrusted-client-10,1,id_honest_under_attack,1.520,True,"{""voter_id"": 337709}"
1782831529811,untrusted-client-10,2,checkin_honest_under_attack,1.396,True,"{""voter_id"": 337709}"
1782831531006,untrusted-client-10,1,id_honest_under_attack,1.757,True,"{""voter_id"": 261705}"
